token,symbol,name,exch_seg
13510,AKASH-EQ,AKASH,NSE
241,AAKASH-BL,AAKASH,NSE
12777,SRF-BL,SRF,NSE
22084,793UP30-SG,793UP30,NSE
17159,SHRIRAMFIN-ZF,SHRIRAMFIN,NSE
4839,ICICILIQ-BL,ICICILIQ,NSE
13731,CMNL-SM,CMNL,NSE
22292,577GS2030-GS,577GS2030,NSE
19104,ROLLT-EQ,ROLLT,NSE
14098,766BR33-SG,766BR33,NSE
9218,IBULHSGFIN-YO,IBULHSGFIN,NSE
13958,766AP32-SG,766AP32,NSE
8186,685AS29-SG,685AS29,NSE
12745,SESHAPAPER-BL,SESHAPAPER,NSE
9685,TRIDENT-EQ,TRIDENT,NSE
14003,ZEEMEDIA-EQ,ZEEMEDIA,NSE
7094,SEJALLTD-BE,SEJALLTD,NSE
18284,HNGSNGBEES-EQ,HNGSNGBEES,NSE
4202,GS150925C-GS,GS150925C,NSE
6920,RPPL-BL,RPPL,NSE
22114,655TN30-SG,655TN30,NSE
6624,DSPNEWETF-BL,DSPNEWETF,NSE
7919,BYKE-EQ,BYKE,NSE
99926004,Nifty 500,NIFTY 500,NSE
7910,736KA39-SG,736KA39,NSE
22189,750TS28-SG,750TS28,NSE
12633,NIPPOBATRY-BL,NIPPOBATRY,NSE
13196,ENIL-BL,ENIL,NSE
13671,MADHUCON-EQ,MADHUCON,NSE
4325,GS231225C-GS,GS231225C,NSE
18121,THANGAMAYL-BL,THANGAMAYL,NSE
10530,SHARDAMOTR-EQ,SHARDAMOTR,NSE
15335,NMDC-BL,NMDC,NSE
20621,PENIND-EQ,PENIND,NSE
7152,684BR30-SG,684BR30,NSE
14848,ALPA-EQ,ALPA,NSE
18962,RAJRATAN-EQ,RAJRATAN,NSE
22175,799WB35-SG,799WB35,NSE
28913,ROSSELLIND-EQ,ROSSELLIND,NSE
12308,TATACOFFEE-BL,TATACOFFEE,NSE
2690,729TR36-SG,729TR36,NSE
12421,GFLLIMITED-BL,GFLLIMITED,NSE
15112,IRFC-NM,IRFC,NSE
13600,762HR31-SG,762HR31,NSE
3704,681MH31-SG,681MH31,NSE
12079,OLECTRA-BL,OLECTRA,NSE
9305,STARTECK-EQ,STARTECK,NSE
1513,535RJ25-SG,535RJ25,NSE
3650,639BR27-SG,639BR27,NSE
12951,TCFSL-NI,TCFSL,NSE
12706,763PN39-SG,763PN39,NSE
14966,CSBBANK-EQ,CSBBANK,NSE
21389,66GA30-SG,66GA30,NSE
5782,MASPTOP50-EQ,MASPTOP50,NSE
14550,NXTDIGITAL-BE,NXTDIGITAL,NSE
22018,72MZ29-SG,72MZ29,NSE
15353,RECLTD-BL,RECLTD,NSE
16911,TOUCHWOOD-BL,TOUCHWOOD,NSE
10690,NIFTYQLITY-EQ,NIFTYQLITY,NSE
8735,PROPEQUITY-SM,PROPEQUITY,NSE
15281,ONMOBILE-BL,ONMOBILE,NSE
5234,714AP37-SG,714AP37,NSE
22209,688TS25-SG,688TS25,NSE
12760,SIEMENS-BL,SIEMENS,NSE
12406,KANSAINER-BL,KANSAINER,NSE
6568,LAXMICOT-EQ,LAXMICOT,NSE
7740,IBULHSGFIN-Y1,IBULHSGFIN,NSE
27095,SWANENERGY-EQ,SWANENERGY,NSE
20083,EROSMEDIA-BL,EROSMEDIA,NSE
22055,575RJ25-SG,575RJ25,NSE
22106,499TN23-SG,499TN23,NSE
11423,DATAMATICS-EQ,DATAMATICS,NSE
8594,364D230323-TB,364D230323,NSE
9877,364D150623-TB,364D150623,NSE
22009,652ML30-SG,652ML30,NSE
10610,USASEEDS-SM,USASEEDS,NSE
20778,JAMNAAUTO-EQ,JAMNAAUTO,NSE
21422,647GJ30-SG,647GJ30,NSE
1125,DANGEE-BL,DANGEE,NSE
12257,BHARATFORG-BL,BHARATFORG,NSE
8082,SILVERBEES-BL,SILVERBEES,NSE
13972,771AP36-SG,771AP36,NSE
12153,BBTCL-EQ,BBTCL,NSE
7666,IIHFL-NB,IIHFL,NSE
3324,SUBROS-EQ,SUBROS,NSE
19187,SFL-BL,SFL,NSE
13826,SOBHA-EQ,SOBHA,NSE
1083,661RJ30-SG,661RJ30,NSE
29312,HUDCO-N5,HUDCO,NSE
99926042,Nifty50 PR 1x Inv,NIFTY50 PR 1X INV,NSE
12227,AUROPHARMA-BL,AUROPHARMA,NSE
5195,KOVAI-BL,KOVAI,NSE
14246,MITTAL-RE-BE,MITTAL-RE,NSE
3681,SOLARA-BL,SOLARA,NSE
7383,HPAL-BL,HPAL,NSE
7844,ICICIAUTO-EQ,ICICIAUTO,NSE
910,EICHERMOT-EQ,EICHERMOT,NSE
10336,797AP39-SG,797AP39,NSE
5106,ABSLFTTJRG-MF,ABSLFTTJRG,NSE
14008,AVTNPL-EQ,AVTNPL,NSE
13834,GREENPANEL-BL,GREENPANEL,NSE
35,677KA34-SG,677KA34,NSE
430,692RJ30-SG,692RJ30,NSE
18220,KECL-EQ,KECL,NSE
18164,BPF01D1D-MF,BPF01D1D,NSE
12832,TIL-BL,TIL,NSE
8280,SOFTTECH-BL,SOFTTECH,NSE
5934,INTELLECT-BL,INTELLECT,NSE
4863,624RJ26-SG,624RJ26,NSE
21868,TIRUPATI-SM,TIRUPATI,NSE
20862,699GA30-SG,699GA30,NSE
13998,SITINET-EQ,SITINET,NSE
593,661KA30-SG,661KA30,NSE
10510,MOHEALTH-BL,MOHEALTH,NSE
1879,CARYSIL-EQ,CARYSIL,NSE
5202,GRAUWEIL-BL,GRAUWEIL,NSE
3718,VOLTAS-EQ,VOLTAS,NSE
22415,LOVABLE-EQ,LOVABLE,NSE
22447,655AS30A-SG,655AS30A,NSE
12953,TCFSL-NJ,TCFSL,NSE
22225,714KA29A-SG,714KA29A,NSE
74,675KA33-SG,675KA33,NSE
4397,GULFOILLUB-BL,GULFOILLUB,NSE
2943,686PY34-SG,686PY34,NSE
8553,H1162D46RG-MF,H1162D46RG,NSE
6695,574GS2026-GS,574GS2026,NSE
2835,ANURAS-BL,ANURAS,NSE
22075,664RJ24-SG,664RJ24,NSE
6852,GREENLAM-BL,GREENLAM,NSE
19,STYRENIX-EQ,STYRENIX,NSE
14248,TVSSRICHAK-BL,TVSSRICHAK,NSE
181,ARENTERP-EQ,ARENTERP,NSE
34,ADORWELD-EQ,ADORWELD,NSE
4920,HINDCON-EQ,HINDCON,NSE
11446,SPICEJET-EQ,SPICEJET,NSE
12237,BALAJITELE-BL,BALAJITELE,NSE
6757,MARSHALL-EQ,MARSHALL,NSE
27165,CINELINE-BL,CINELINE,NSE
15247,KAVVERITEL-BL,KAVVERITEL,NSE
1855,EC1DG-MF,EC1DG,NSE
12401,GODREJCP-BL,GODREJCP,NSE
12034,BASML-EQ,BASML,NSE
22167,717UK29-SG,717UK29,NSE
3689,704AP40-SG,704AP40,NSE
9581,METROPOLIS-EQ,METROPOLIS,NSE
11545,HDFCMOMENT-BL,HDFCMOMENT,NSE
13190,RCOM-BL,RCOM,NSE
6104,703KA32-SG,703KA32,NSE
7087,923GS2043-GS,923GS2043,NSE
6489,IRIS-EQ,IRIS,NSE
10532,785KL35-SG,785KL35,NSE
1006,675KA35-SG,675KA35,NSE
12322,DALMIASUG-BL,DALMIASUG,NSE
10757,HIGHWAYS-IV,HIGHWAYS,NSE
12430,HDFC-BL,HDFC,NSE
22377,MAXHEALTH-EQ,MAXHEALTH,NSE
586,IRFC-N7,IRFC,NSE
31965,NHBTF2014-N1,NHBTF2014,NSE
8689,734UK32-SG,734UK32,NSE
8508,364D160323-TB,364D160323,NSE
1207,53BR25-SG,53BR25,NSE
14093,764MP33-SG,764MP33,NSE
17971,SBICARD-EQ,SBICARD,NSE
1169,678WB35-SG,678WB35,NSE
2681,718SK31-SG,718SK31,NSE
1383,IREDA-N3,IREDA,NSE
21722,LASA-BL,LASA,NSE
17154,ICICIM150-BL,ICICIM150,NSE
7864,527GJ24-SG,527GJ24,NSE
11072,AGRITECH-EQ,AGRITECH,NSE
3482,CLSEL-EQ,CLSEL,NSE
7954,NETF-BL,NETF,NSE
24218,IVZINNIFTY-BL,IVZINNIFTY,NSE
1084,66SK30-SG,66SK30,NSE
5020,SVPGLOB-EQ,SVPGLOB,NSE
13716,762UK33-SG,762UK33,NSE
13515,OMKARCHEM-BZ,OMKARCHEM,NSE
16945,NEULANDLAB-BL,NEULANDLAB,NSE
12066,CYBERTECH-BL,CYBERTECH,NSE
18972,SGBMAY28-GB,SGBMAY28,NSE
22177,735WB30-SG,735WB30,NSE
8733,S&SPOWER-BE,S&SPOWER,NSE
2909,RICOAUTO-EQ,RICOAUTO,NSE
13992,77PN40-SG,77PN40,NSE
15129,RGL-EQ,RGL,NSE
29,667MH31-SG,667MH31,NSE
57,HAPPSTMNDS-BL,HAPPSTMNDS,NSE
14947,MOTILALOFS-EQ,MOTILALOFS,NSE
6861,DHRUV-BL,DHRUV,NSE
20063,SASTASUNDR-EQ,SASTASUNDR,NSE
19525,IITL-EQ,IITL,NSE
457,715JK32-SG,715JK32,NSE
22187,624TS26-SG,624TS26,NSE
22326,HDFC-W3,HDFC,NSE
10841,HDFC1406RD-MF,HDFC1406RD,NSE
6990,684RJ31B-SG,684RJ31B,NSE
9608,DELHIVERY-BL,DELHIVERY,NSE
14499,NHAI-NC,NHAI,NSE
5558,684GJ31A-SG,684GJ31A,NSE
7757,IBULHSGFIN-Y6,IBULHSGFIN,NSE
10202,786HR32-SG,786HR32,NSE
12533,AAATECH-EQ,AAATECH,NSE
11528,SECURCRED-BL,SECURCRED,NSE
14299,PFC-EQ,PFC,NSE
18624,IBULHSGFIN-N8,IBULHSGFIN,NSE
1204,PRAXIS-EQ,PRAXIS,NSE
17875,GODREJPROP-EQ,GODREJPROP,NSE
8301,713KA38-SG,713KA38,NSE
3076,684GA31-SG,684GA31,NSE
2689,SSINFRA-ST,SSINFRA,NSE
13463,PIONEEREMB-EQ,PIONEEREMB,NSE
21895,692PN35-SG,692PN35,NSE
10286,NGLFINE-BL,NGLFINE,NSE
21690,DIXON-EQ,DIXON,NSE
24391,DELPHIFX-EQ,DELPHIFX,NSE
12154,SOMANYCERA-BL,SOMANYCERA,NSE
1614,FAIRCHEMOR-EQ,FAIRCHEMOR,NSE
10333,794PN42-SG,794PN42,NSE
7929,ZYDUSLIFE-EQ,ZYDUSLIFE,NSE
18632,IBULHSGFIN-NC,IBULHSGFIN,NSE
3196,678AP38-SG,678AP38,NSE
7734,IBULHSGFIN-NZ,IBULHSGFIN,NSE
2384,719SK31-SG,719SK31,NSE
1712,66ML30A-SG,66ML30A,NSE
13522,NECCLTD-EQ,NECCLTD,NSE
22,ACC-EQ,ACC,NSE
22097,669UP30-SG,669UP30,NSE
3753,FINEORG-BL,FINEORG,NSE
5066,BRITANNIA-N3,BRITANNIA,NSE
7816,731KA35-SG,731KA35,NSE
11068,NATHBIOGEN-BL,NATHBIOGEN,NSE
11394,ZOTA-EQ,ZOTA,NSE
14986,CENTUM-BL,CENTUM,NSE
2941,RECLTD-NE,RECLTD,NSE
5886,694RJ33-SG,694RJ33,NSE
16123,BHARATWIRE-EQ,BHARATWIRE,NSE
11705,XCHANGING-EQ,XCHANGING,NSE
722,SBIETFPB-EQ,SBIETFPB,NSE
13547,HDFC1204RD-MF,HDFC1204RD,NSE
23016,NMFINQRDP1-MF,NMFINQRDP1,NSE
13949,UTIRQP35P3-MF,UTIRQP35P3,NSE
10318,PKTEA-BE,PKTEA,NSE
13201,GSPL-BL,GSPL,NSE
7098,SGBD29VIII-GB,SGBD29VIII,NSE
4180,GS220825C-GS,GS220825C,NSE
13426,BHAGERIA-BL,BHAGERIA,NSE
22190,699TS28-SG,699TS28,NSE
6479,703MN31-SG,703MN31,NSE
12026,RENUKA-EQ,RENUKA,NSE
862,SGBDEC2513-GB,SGBDEC2513,NSE
10964,746TS48-SG,746TS48,NSE
138,ROUTE-BL,ROUTE,NSE
22141,731WB34-SG,731WB34,NSE
22105,575TN25-SG,575TN25,NSE
2492,SILGO-EQ,SILGO,NSE
11760,775AP29-SG,775AP29,NSE
7361,SETFNIFBK-EQ,SETFNIFBK,NSE
2493,ORIENTHOT-EQ,ORIENTHOT,NSE
22293,65RJ50-SG,65RJ50,NSE
19930,HUDCO-N9,HUDCO,NSE
29984,UFDQIPIRVI-MF,UFDQIPIRVI,NSE
15197,BURNPUR-BL,BURNPUR,NSE
21362,SALASAR-EQ,SALASAR,NSE
12737,KOHINOOR-BL,KOHINOOR,NSE
30425,UTFDAIPIGI-MF,UTFDAIPIGI,NSE
2683,727MZ33-SG,727MZ33,NSE
3361,SFMP43GR-MF,SFMP43GR,NSE
10940,DIVISLAB-EQ,DIVISLAB,NSE
7314,696UP31-SG,696UP31,NSE
14537,DISHTV-EQ,DISHTV,NSE
3745,WATERBASE-EQ,WATERBASE,NSE
3921,GS090923C-GS,GS090923C,NSE
13377,761RJ32-SG,761RJ32,NSE
3967,GS231223C-GS,GS231223C,NSE
13472,645GS2029-GS,645GS2029,NSE
13964,765GJ33-SG,765GJ33,NSE
13085,TRIVENI-BL,TRIVENI,NSE
12543,AAATECH-BL,AAATECH,NSE
623,SGBDEC25-GB,SGBDEC25,NSE
19274,DFMFOODS-BL,DFMFOODS,NSE
11060,KSOLVES-EQ,KSOLVES,NSE
12440,HIMATSEIDE-BL,HIMATSEIDE,NSE
8836,AVROIND-BL,AVROIND,NSE
3253,NITIRAJ-BL,NITIRAJ,NSE
11795,SUZLONPP-BL,SUZLONPP,NSE
16045,PRINCEPIPE-EQ,PRINCEPIPE,NSE
2885,RELIANCE-EQ,RELIANCE,NSE
7564,UNITEDPOLY-BE,UNITEDPOLY,NSE
14346,ORIENTALTL-EQ,ORIENTALTL,NSE
3241,678RJ31-SG,678RJ31,NSE
1647,657HP30A-SG,657HP30A,NSE
10238,CONFIPET-EQ,CONFIPET,NSE
12056,WINPRO-BL,WINPRO,NSE
13042,ABAN-BL,ABAN,NSE
5200,GRAUWEIL-EQ,GRAUWEIL,NSE
21931,439MH23-SG,439MH23,NSE
1124,SKSTEXTILE-ST,SKSTEXTILE,NSE
6209,604GJ26-SG,604GJ26,NSE
2552,719UP31-SG,719UP31,NSE
10898,AMEYA-SM,AMEYA,NSE
1365,653KA30-SG,653KA30,NSE
14069,ASMS-BE,ASMS,NSE
8703,736TS36-SG,736TS36,NSE
10763,DSPSILVETF-BL,DSPSILVETF,NSE
20312,72JK29-SG,72JK29,NSE
3860,VARROC-BL,VARROC,NSE
6006,COASTCORP-EQ,COASTCORP,NSE
10842,HDFC1406RG-MF,HDFC1406RG,NSE
7105,TEGA-EQ,TEGA,NSE
18067,BPF02IQD-MF,BPF02IQD,NSE
22115,733TN54-SG,733TN54,NSE
31485,NHPC-N4,NHPC,NSE
21973,717MP35-SG,717MP35,NSE
30756,FLFL-BE,FLFL,NSE
17379,EXCEL-BL,EXCEL,NSE
8687,MUKTAARTS-EQ,MUKTAARTS,NSE
7938,AGSTRA-BL,AGSTRA,NSE
8701,736WB32-SG,736WB32,NSE
15365,VGUARD-BL,VGUARD,NSE
8479,TVSMOTOR-EQ,TVSMOTOR,NSE
21957,INDTERRAIN-EQ,INDTERRAIN,NSE
13251,SAKUMA-EQ,SAKUMA,NSE
12248,BASML-BL,BASML,NSE
22296,64GJ30-SG,64GJ30,NSE
14497,NHAI-NB,NHAI,NSE
4158,GS170625C-GS,GS170625C,NSE
4897,713KL46-SG,713KL46,NSE
8342,ICICI5GSEC-EQ,ICICI5GSEC,NSE
3857,VARROC-EQ,VARROC,NSE
12814,HYBRIDFIN-BE,HYBRIDFIN,NSE
4425,CREDITACC-BL,CREDITACC,NSE
17660,UNIVPHOTO-BL,UNIVPHOTO,NSE
1936,582BR26-SG,582BR26,NSE
1237,657GA30-SG,657GA30,NSE
10746,NTPC-NB,NTPC,NSE
12267,BIRLACORPN-BL,BIRLACORPN,NSE
11157,CREATIVE-BL,CREATIVE,NSE
11480,KRIDHANINF-EQ,KRIDHANINF,NSE
8008,577GJ25A-SG,577GJ25A,NSE
13049,759KA38-SG,759KA38,NSE
14621,CHEMBOND-BL,CHEMBOND,NSE
17583,FISTP2MDPD-MF,FISTP2MDPD,NSE
3166,SFMP42GR-MF,SFMP42GR,NSE
5298,EC7DD-MF,EC7DD,NSE
20654,65AP30-SG,65AP30,NSE
1745,665AP40-SG,665AP40,NSE
9785,79AP33-SG,79AP33,NSE
19047,IIFL-N7,IIFL,NSE
8760,ANSALAPI-BE,ANSALAPI,NSE
10959,749HP34-SG,749HP34,NSE
7010,915GS2024-GS,915GS2024,NSE
1160,654RJ30A-SG,654RJ30A,NSE
10765,765AS32-SG,765AS32,NSE
10644,793TN42-SG,793TN42,NSE
6564,70AP39B-SG,70AP39B,NSE
3676,VESUVIUS-EQ,VESUVIUS,NSE
2566,729KA36-SG,729KA36,NSE
22045,538RJ24-SG,538RJ24,NSE
17999,UNITEDTEA-EQ,UNITEDTEA,NSE
10793,SYRMA-EQ,SYRMA,NSE
28842,THEJO-SM,THEJO,NSE
20092,TASTYBITE-EQ,TASTYBITE,NSE
1156,GLFL-EQ,GLFL,NSE
8731,SHAILY-BL,SHAILY,NSE
13717,759AP33-SG,759AP33,NSE
4127,SAMBHAAV-EQ,SAMBHAAV,NSE
1994,LIBERTSHOE-EQ,LIBERTSHOE,NSE
11881,782NL32A-SG,782NL32A,NSE
3989,GS220224C-GS,GS220224C,NSE
12114,MUKTAARTS-BL,MUKTAARTS,NSE
12106,LCCINFOTEC-BL,LCCINFOTEC,NSE
21908,728KL30-SG,728KL30,NSE
10415,MUTHOOTCAP-EQ,MUTHOOTCAP,NSE
19679,ICICIGOLD-EQ,ICICIGOLD,NSE
441,IFGLEXPOR-BL,IFGLEXPOR,NSE
861,648KA31-SG,648KA31,NSE
7822,731PY35-SG,731PY35,NSE
2691,724KA37-SG,724KA37,NSE
12060,UTIRGR35P1-MF,UTIRGR35P1,NSE
14153,BTML-BL,BTML,NSE
17842,GILLANDERS-BL,GILLANDERS,NSE
13247,765NL32-SG,765NL32,NSE
9756,EMUDHRA-EQ,EMUDHRA,NSE
14087,763JH30-SG,763JH30,NSE
22021,449RJ23-SG,449RJ23,NSE
22015,720MZ30-SG,720MZ30,NSE
2759,716UP31-SG,716UP31,NSE
12180,AARTIIND-BL,AARTIIND,NSE
17534,MGL-EQ,MGL,NSE
20336,SHANKARA-BL,SHANKARA,NSE
3204,664GS2035-GS,664GS2035,NSE
10722,726GS2032-GS,726GS2032,NSE
2146,698HR41-SG,698HR41,NSE
11607,774WB39-SG,774WB39,NSE
6863,BAJAJHCARE-EQ,BAJAJHCARE,NSE
1394,HINDUNILVR-EQ,HINDUNILVR,NSE
22110,719TN35-SG,719TN35,NSE
1993,IRFC-ND,IRFC,NSE
4096,IPRU2406-MF,IPRU2406,NSE
468,708KA34-SG,708KA34,NSE
9956,364D220623-TB,364D220623,NSE
3022,SDL26BEES-EQ,SDL26BEES,NSE
15042,CERA-BL,CERA,NSE
14426,LAOPALA-BL,LAOPALA,NSE
12857,UPL-BL,UPL,NSE
18145,EMMBI-BL,EMMBI,NSE
3553,EQUIPPP-BE,EQUIPPP,NSE
12518,JISLJALEQS-BL,JISLJALEQS,NSE
21339,STEELXIND-EQ,STEELXIND,NSE
6897,691WB31-SG,691WB31,NSE
3561,EC4RD-MF,EC4RD,NSE
3357,SUPERSPIN-EQ,SUPERSPIN,NSE
12318,CUMMINSIND-BL,CUMMINSIND,NSE
3626,ICICIPHARM-EQ,ICICIPHARM,NSE
12174,HNDFDS-BL,HNDFDS,NSE
8187,709AS32-SG,709AS32,NSE
17273,SETFGOLD-BL,SETFGOLD,NSE
12052,WINPRO-EQ,WINPRO,NSE
14021,IBUCCREDIT-NH,IBUCCREDIT,NSE
4992,SHARDACROP-EQ,SHARDACROP,NSE
3656,684KL33-SG,684KL33,NSE
8299,713TS37-SG,713TS37,NSE
20099,710GJ30-SG,710GJ30,NSE
3529,426GS2023-GS,426GS2023,NSE
13019,HAVISHA-BL,HAVISHA,NSE
8498,735JH38-SG,735JH38,NSE
18086,DBL-EQ,DBL,NSE
10471,804AP37-SG,804AP37,NSE
3579,UNICHEMLAB-EQ,UNICHEMLAB,NSE
5977,689GJ31-SG,689GJ31,NSE
7519,703HP31-SG,703HP31,NSE
16725,RPGLIFE-EQ,RPGLIFE,NSE
12288,SFMP71GR-MF,SFMP71GR,NSE
19968,HUDCO-ND,HUDCO,NSE
22373,668HR39-SG,668HR39,NSE
10277,NGLFINE-EQ,NGLFINE,NSE
3762,701AP39-SG,701AP39,NSE
15362,VGUARD-EQ,VGUARD,NSE
7861,733MP42-SG,733MP42,NSE
20619,SUPERHOUSE-BL,SUPERHOUSE,NSE
17510,INCREDIBLE-BL,INCREDIBLE,NSE
20992,INDIGRID-BL,INDIGRID,NSE
930,ORCHPHARMA-BL,ORCHPHARMA,NSE
18869,MAZDA-BL,MAZDA,NSE
15883,HINDWAREAP-EQ,HINDWAREAP,NSE
8972,HARIOMPIPE-BL,HARIOMPIPE,NSE
22192,672TS26-SG,672TS26,NSE
159,MILTON-SM,MILTON,NSE
13126,REPRO-EQ,REPRO,NSE
2228,H3360D30DF-MF,H3360D30DF,NSE
31181,MCX-EQ,MCX,NSE
9746,PARADEEP-BL,PARADEEP,NSE
21048,8AS30-SG,8AS30,NSE
14174,IZMO-EQ,IZMO,NSE
7200,SHRIRAMPPS-EQ,SHRIRAMPPS,NSE
10953,182D160323-TB,182D160323,NSE
99926013,Nifty Next 50,NIFTY NEXT 50,NSE
5815,IBULHSGFIN-NG,IBULHSGFIN,NSE
14690,GOACARBON-BL,GOACARBON,NSE
13719,759TS37-SG,759TS37,NSE
13623,BINANIIND-BL,BINANIIND,NSE
9087,PIXTRANS-EQ,PIXTRANS,NSE
4062,GS200924C-GS,GS200924C,NSE
25460,UTFIQIPRRI-MF,UTFIQIPRRI,NSE
21177,CDSL-BL,CDSL,NSE
18052,MINDTECK-BL,MINDTECK,NSE
5500,SFMP49GR-MF,SFMP49GR,NSE
8944,RITCO-EQ,RITCO,NSE
18010,BPF02D4R-MF,BPF02D4R,NSE
19410,ROSSARI-EQ,ROSSARI,NSE
20502,ASLIND-SM,ASLIND,NSE
11511,CENTEXT-EQ,CENTEXT,NSE
13850,IIFL-NR,IIFL,NSE
5343,709TS34-SG,709TS34,NSE
29433,ANKITMETAL-BL,ANKITMETAL,NSE
11006,LIQUIDBEES-EQ,LIQUIDBEES,NSE
13023,DHANILOANS-NQ,DHANILOANS,NSE
13657,ANLON-SM,ANLON,NSE
4344,PUNJABCHEM-EQ,PUNJABCHEM,NSE
2866,RCF-EQ,RCF,NSE
12194,ALEMBICLTD-BL,ALEMBICLTD,NSE
18142,EMMBI-EQ,EMMBI,NSE
10526,757HP31-SG,757HP31,NSE
10325,SKP-SM,SKP,NSE
2078,688MN31-SG,688MN31,NSE
15656,L&TFINANCE-Y5,L&TFINANCE,NSE
22262,644UP30-SG,644UP30,NSE
3546,TTKPRESTIG-EQ,TTKPRESTIG,NSE
719,SHALBY-BL,SHALBY,NSE
21387,PALASHSECU-BE,PALASHSECU,NSE
13628,91D060423-TB,91D060423,NSE
6643,SJS-EQ,SJS,NSE
12728,SAIL-BL,SAIL,NSE
22054,715RJ30-SG,715RJ30,NSE
6987,607RJ26-SG,607RJ26,NSE
2718,MTARTECH-BL,MTARTECH,NSE
8761,H187646RG-MF,H187646RG,NSE
2717,PRECWIRE-EQ,PRECWIRE,NSE
31020,THOMASCOTT-BL,THOMASCOTT,NSE
6307,634RJ27-SG,634RJ27,NSE
916,EIDPARRY-EQ,EIDPARRY,NSE
5407,CARTRADE-EQ,CARTRADE,NSE
5344,679WB28A-SG,679WB28A,NSE
947,448GS2023-GS,448GS2023,NSE
13381,KKCL-EQ,KKCL,NSE
10786,NOIDATOLL-EQ,NOIDATOLL,NSE
7211,JETFREIGHT-EQ,JETFREIGHT,NSE
17436,FICRF2GP-MF,FICRF2GP,NSE
18564,LTTS-EQ,LTTS,NSE
5319,SFMP48DD-MF,SFMP48DD,NSE
14858,KOTAKGOLD-EQ,KOTAKGOLD,NSE
6710,PAYTM-BL,PAYTM,NSE
10461,781HR32B-SG,781HR32B,NSE
5938,MONTECARLO-EQ,MONTECARLO,NSE
8259,MADHAVBAUG-SM,MADHAVBAUG,NSE
20830,MOIL-EQ,MOIL,NSE
17728,ASTEC-EQ,ASTEC,NSE
14116,GANDHITUBE-EQ,GANDHITUBE,NSE
7385,FOCE-SM,FOCE,NSE
3304,678MN31-SG,678MN31,NSE
2442,NOCIL-EQ,NOCIL,NSE
5290,ROLEXRINGS-BL,ROLEXRINGS,NSE
4570,605RJ26-SG,605RJ26,NSE
19126,KIOCL-EQ,KIOCL,NSE
99926045,Nifty50 Value 20,NIFTY50 VALUE 20,NSE
4010,PVP-EQ,PVP,NSE
17336,MHRIL-BL,MHRIL,NSE
7752,IBULHSGFIN-Y4,IBULHSGFIN,NSE
21479,UTINEXT50-BL,UTINEXT50,NSE
12734,SANGAMIND-BL,SANGAMIND,NSE
7905,728UP32-SG,728UP32,NSE
12083,SCPL-BL,SCPL,NSE
644,DNAMEDIA-BL,DNAMEDIA,NSE
13409,GPIL-EQ,GPIL,NSE
1611,GODHA-BL,GODHA,NSE
24948,L&TFH-EQ,L&TFH,NSE
5168,SBIETFCON-EQ,SBIETFCON,NSE
10578,MPSLTD-EQ,MPSLTD,NSE
16836,TATACAPHSG-N6,TATACAPHSG,NSE
6051,CYBERTECH-EQ,CYBERTECH,NSE
5060,SPECTRUM-SM,SPECTRUM,NSE
14218,CTE-EQ,CTE,NSE
10459,777GJ32-SG,777GJ32,NSE
3247,NITIRAJ-EQ,NITIRAJ,NSE
14748,ADVANIHOTR-BL,ADVANIHOTR,NSE
4364,GS090326C-GS,GS090326C,NSE
4789,712AP37-SG,712AP37,NSE
6817,695GS2061-GS,695GS2061,NSE
8480,XELPMOC-BL,XELPMOC,NSE
16910,TOUCHWOOD-BE,TOUCHWOOD,NSE
5863,IBULHSGFIN-NW,IBULHSGFIN,NSE
3575,696AP35-SG,696AP35,NSE
12863,V1NSETEST-EQ,V1NSETEST,NSE
19698,HMT-BZ,HMT,NSE
2562,HUHTAMAKI-EQ,HUHTAMAKI,NSE
5633,J&KBANK-EQ,J&KBANK,NSE
17568,DAMODARIND-BL,DAMODARIND,NSE
6050,ICICI0199-NB,ICICI0199,NSE
6944,GANECOS-EQ,GANECOS,NSE
11809,IIFL-EQ,IIFL,NSE
7083,STARHEALTH-EQ,STARHEALTH,NSE
1205,GOODYEAR-EQ,GOODYEAR,NSE
9096,RSDFSC28DD-MF,RSDFSC28DD,NSE
5078,627RJ26-SG,627RJ26,NSE
13946,UTIRAP35P3-MF,UTIRAP35P3,NSE
6176,IIFL-NH,IIFL,NSE
6691,FOODSIN-BE,FOODSIN,NSE
9553,PRUDENT-EQ,PRUDENT,NSE
2799,CHEMFAB-EQ,CHEMFAB,NSE
12899,XPROINDIA-BL,XPROINDIA,NSE
18167,BPF01D3D-MF,BPF01D3D,NSE
19148,CMICABLES-BL,CMICABLES,NSE
89,67TR30-SG,67TR30,NSE
13259,182D220623-TB,182D220623,NSE
12557,LIBERTSHOE-BL,LIBERTSHOE,NSE
5299,NPST-SM,NPST,NSE
12781,STARPAPER-BL,STARPAPER,NSE
14745,ADVANIHOTR-EQ,ADVANIHOTR,NSE
10311,MWL-SM,MWL,NSE
20600,670AP26-SG,670AP26,NSE
2012,546PY25-SG,546PY25,NSE
1987,IRFC-NB,IRFC,NSE
969,675RJ30-SG,675RJ30,NSE
1720,JAYSREETEA-EQ,JAYSREETEA,NSE
13778,762UP35-SG,762UP35,NSE
20024,PFC-N6,PFC,NSE
21647,639AP26-SG,639AP26,NSE
22028,735PY30-SG,735PY30,NSE
